"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-624-5p",5.23160163932442,-0.528416925218908,1.65153878356937,-0.319954293823407,0.749002978879055,0.996644297020116
"hsa-miR-625-5p",10.673531385901,1.72756345608172,1.41914976246569,1.21732286596742,0.223481397691455,0.996644297020116
"hsa-miR-625-3p",40.971975429924,-0.00954980109960824,0.849175074006657,-0.0112459743484338,0.991027199831171,0.996644297020116
"hsa-miR-627-5p",22.232219086181,-0.411329420911434,0.969652332085201,-0.42420299245492,0.671417778631906,0.996644297020116
"hsa-miR-627-3p",14.9911359738919,-0.405403398604335,1.16599722051097,-0.347688134648104,0.728074408549297,0.996644297020116
"hsa-miR-628-5p",8.20478010870136,1.78028131793682,1.5040192206774,1.18368255768367,0.236538746046914,0.996644297020116
"hsa-miR-628-3p",3.48156600863212,0.310677074284838,1.92613398266763,0.161295671578651,0.8718605322057,0.996644297020116
"hsa-miR-629-5p",38.771138839316,0.900280706201663,0.867189082498889,1.03815964057967,0.299195738905792,0.996644297020116
"hsa-miR-33b-5p",28.8033607316073,2.1903728583791,1.02353104464203,2.14001604528289,0.0323534700653274,0.996644297020116
"hsa-miR-636",48.2066885916618,-0.914068512854113,0.80956909928806,-1.12908028932669,0.258863965376108,0.996644297020116
"hsa-miR-641",38.0283885686476,0.254543678355862,0.881609897590971,0.288725976252548,0.772791082707498,0.996644297020116
"hsa-miR-651-5p",3.91324837156188,0.553743985482851,1.89353886232152,0.292438669467787,0.769951245794231,0.996644297020116
"hsa-miR-652-3p",963.692251705443,-0.474116250018101,0.685735985239784,-0.691397651899973,0.48931567930479,0.996644297020116
"hsa-miR-548d-5p",2.73211386597363,-0.739395504871809,2.32158062710607,-0.318487971616774,0.750114817284771,0.996644297020116
"hsa-miR-548d-3p",7.16569562504685,2.1591646224076,1.71128820439333,1.26171887170405,0.207049963752405,0.996644297020116
"hsa-miR-654-3p",41.7454597217273,0.0456401380406501,1.19865512099729,0.0380761215141492,0.96962698977217,0.996644297020116
"hsa-miR-659-5p",16.223181966896,-0.684631729834194,1.07600930098837,-0.636269341914912,0.524600883841785,0.996644297020116
"hsa-miR-660-5p",299.585184865646,0.0153739108202138,0.788657735949223,0.0194937678531865,0.984447208632532,0.996644297020116
"hsa-miR-660-3p",13.3540472867465,-0.0486948952692839,1.15733852583385,-0.0420748935443929,0.966438994491563,0.996644297020116
"hsa-miR-421",366.415492658196,-0.0201940170575472,0.701242618017496,-0.0287974754224698,0.977026114367371,0.996644297020116
"hsa-miR-671-3p",14.8413943399758,0.434828578403981,1.14293266351737,0.380449865756569,0.70361150486308,0.996644297020116
"hsa-miR-151b",93.6840073491065,-0.117561065208538,0.768327602225647,-0.153009035296914,0.878391150058721,0.996644297020116
"hsa-miR-320b",26.0945362240973,0.355874162849417,0.967065024103888,0.367994037607948,0.7128776800328,0.996644297020116
"hsa-miR-1296-5p",6.78465910062016,2.0834632524809,1.71377024029743,1.21571912237157,0.224091937169675,0.996644297020116
"hsa-miR-1468-5p",3.09285138525216,0.8341249484238,2.07836173323827,0.40133771474139,0.688171499840013,0.996644297020116
"hsa-miR-1301-3p",6.81016844101498,-0.948726160744872,1.41839311673649,-0.668873917639806,0.503575909444743,0.996644297020116
"hsa-miR-454-5p",235.849282203261,-0.444724205945281,0.702175692940329,-0.633351752868315,0.526503964222408,0.996644297020116
"hsa-miR-454-3p",195.994038887656,0.15311133081676,0.898758785921716,0.170358647075408,0.864728091555018,0.996644297020116
"hsa-miR-769-5p",89.159090321742,0.847405896109824,0.753949200088893,1.12395622411949,0.261031597446867,0.996644297020116
"hsa-miR-766-3p",53.3430336944877,-1.52789899012561,0.81619341224392,-1.87198152693371,0.061209159266838,0.996644297020116
"hsa-miR-378d",5.53269753206346,0.642918798801077,1.65499002061957,0.388472915722109,0.697666093480707,0.996644297020116
"hsa-miR-450b-5p",5.24450689403402,2.77819029173856,2.09602826293235,1.32545459470659,0.185020419645079,0.996644297020116
"hsa-miR-874-5p",6.36105073264052,1.35378696087693,1.58112390815518,0.856218133123101,0.391877134389431,0.996644297020116
"hsa-miR-874-3p",7.12009250733073,1.54634048124233,1.55658916301541,0.993415936576851,0.32050729838516,0.996644297020116
"hsa-miR-889-3p",3.20892951650764,0.943912259396992,2.29068589653198,0.412065338519804,0.680291533314939,0.996644297020116
"hsa-miR-744-5p",178.976959345868,0.17660848555558,0.741879570959753,0.238055464079035,0.811838076331421,0.996644297020116
"hsa-miR-744-3p",2.66496798814121,-0.749331888016321,2.13773101091926,-0.350526742695329,0.725943423881023,0.996644297020116
"hsa-miR-374b-5p",103.375937609666,-0.228535688666332,0.768642839997792,-0.297323642105335,0.766219433536433,0.996644297020116
"hsa-miR-301b-3p",5.78523296703821,1.20388522315768,1.6310853125094,0.738088445726681,0.460460704534499,0.996644297020116
"hsa-miR-937-3p",2.56084298497031,-0.861584347105883,2.11726746987948,-0.406932217758453,0.684057772420103,0.996644297020116
"hsa-miR-941",489.888976149276,-0.199528633718247,0.669782672184335,-0.297900560890195,0.765779059849174,0.996644297020116
"hsa-miR-942-5p",84.0975822951421,-0.497848039953673,0.763081044790175,-0.6524183025547,0.514131360446346,0.996644297020116
"hsa-miR-1180-3p",74.165527923867,-0.316660611708502,0.766800416354744,-0.412963536475189,0.679633329242852,0.996644297020116
"hsa-miR-1226-3p",7.25930920309974,3.26850757766202,1.94970669261922,1.67640988772067,0.0936579334891535,0.996644297020116
"hsa-miR-1229-3p",3.96217439178431,-1.19633169153239,1.75595994529476,-0.681297825009083,0.495683059256546,0.996644297020116
"hsa-miR-548e-5p",6.21415593791825,0.820250773085237,1.5721020986996,0.521754136556223,0.601841526239659,0.996644297020116
"hsa-miR-548e-3p",32.9440713868417,0.218766413249261,0.882170566836204,0.247986524911889,0.804144832784578,0.996644297020116
"hsa-miR-1285-3p",605.835429847347,0.248882595397617,0.689743431743251,0.360833585277635,0.71822385440944,0.996644297020116
"hsa-miR-548k",20.8863255311616,2.42208940408139,1.26373386906422,1.91661350809163,0.0552870506297816,0.996644297020116
"hsa-miR-1294",7.4963779393136,0.165310298124342,1.39376232463507,0.118607236831162,0.905586531666472,0.996644297020116
"hsa-miR-1303",14.8122974947897,0.951909273132692,1.17389149367872,0.810900563006569,0.417422776950188,0.996644297020116
"hsa-miR-1304-3p",60.2627765103637,0.822035149617391,0.879226129932692,0.934953047494529,0.349812497055761,0.996644297020116
"hsa-miR-548f-5p",20.7504888515043,-0.487298499597384,1.08139694732414,-0.450619451814783,0.652263844689987,0.996644297020116
"hsa-miR-1249-3p",14.9001006604,1.8880948476964,1.23476989601863,1.52910664066588,0.126238009378016,0.996644297020116
"hsa-miR-1260a",347.734055214721,0.920033498568086,0.866692168271798,1.06154587782032,0.288441894982207,0.996644297020116
"hsa-miR-548g-5p",11.7733149370015,0.1740924172595,1.28333392608043,0.135656366376299,0.892092943342499,0.996644297020116
"hsa-miR-1261",5.10461618695408,-0.27391467424381,1.59086234172708,-0.172179997639797,0.863296022604711,0.996644297020116
"hsa-miR-548o-3p",47.4196927665805,-0.250509409557673,0.816100219388869,-0.306959125369756,0.758874484419868,0.996644297020116
"hsa-miR-1270",4.88973388862873,0.446840341566903,1.74371573431993,0.25625756123671,0.797751964564871,0.996644297020116
"hsa-miR-548h-3p",11.208380392176,-0.399702087751912,1.18460418075752,-0.337414044492326,0.735804798810595,0.996644297020116
"hsa-miR-1275",5.4284620280382,-2.0909989920248,1.55847902269165,-1.34169209952755,0.179695849728778,0.996644297020116
"hsa-miR-1284",3.3156097305292,-0.793602636214374,1.89209206384624,-0.4194313011393,0.674900952225324,0.996644297020116
"hsa-miR-1255b-5p",5.34131936070979,-0.197800746029063,1.59331113250326,-0.124144457409456,0.901200898475509,0.996644297020116
"hsa-miR-664a-5p",3.27180036520874,0.2229837410139,1.95374361222312,0.114131526582534,0.909133530906037,0.996644297020116
"hsa-miR-664a-3p",85.2302437901102,-0.656205410670712,0.751496348197933,-0.873198402419751,0.382554945479427,0.996644297020116
"hsa-miR-1306-5p",25.4258966724358,0.228298092414385,0.955856293007693,0.238841438911307,0.811228536338343,0.996644297020116
"hsa-miR-1307-5p",155.164967452164,0.715752669234766,0.75186288377471,0.95197234054346,0.341111009630612,0.996644297020116
"hsa-miR-1307-3p",122.101879539612,1.26211628604601,0.735516218927862,1.71595983007113,0.086169394872957,0.996644297020116
"hsa-miR-1538",2.76141489235884,-0.0906117194998585,2.09532954488918,-0.0432446150157497,0.96550654069356,0.996644297020116
"hsa-miR-103b",381.221002517682,0.258278272696944,0.734731256283335,0.351527542197476,0.725192613564673,0.996644297020116
"hsa-miR-1908-5p",2.88460137891037,0.6843004090302,2.14140326207044,0.319557003181444,0.749304172980596,0.996644297020116
"hsa-miR-2110",11.2554252128587,-0.0673359789783288,1.20095973958704,-0.056068473204175,0.955287259153521,0.996644297020116
"hsa-miR-3117-3p",2.09322730367178,-0.620675460592004,2.51701524538883,-0.246591855861454,0.805224108029899,0.996644297020116
"hsa-miR-3130-5p",9.85397707198973,-1.89537148993973,1.31321039994887,-1.44331136123619,0.148932780757341,0.996644297020116
"hsa-miR-3133",4.76170262928867,0.326349592857212,1.82164515277486,0.179151023106829,0.857819119364645,0.996644297020116
"hsa-miR-548t-3p",4.67313177202274,-0.459085591366247,1.64539131981509,-0.279013014009239,0.780234837480015,0.996644297020116
"hsa-miR-3143",6.09457046918709,-0.211238968560096,1.4967858061086,-0.141128388375944,0.887768517409662,0.996644297020116
"hsa-miR-3074-5p",6.94578411896361,0.0359246887934142,1.42740185505131,0.0251678871414404,0.979921051187327,0.996644297020116
"hsa-miR-3157-3p",8.85531135023499,-0.731502930099734,1.34003753453259,-0.545882418401724,0.585146764550241,0.996644297020116
"hsa-miR-3158-3p",272.364211867352,-0.170323754750406,0.688474533959498,-0.247392962773589,0.804604119852835,0.996644297020116
"hsa-miR-3160-3p",2.3633085849456,1.56025378774671,2.68422462973795,0.581267964856961,0.561059867726237,0.996644297020116
"hsa-miR-3163",5.36721731727305,1.07901145541871,1.734059692781,0.622245854575077,0.533780218515741,0.996644297020116
"hsa-miR-1260b",371.695803699853,1.137048260322,0.839493608349655,1.35444540495942,0.175594320063666,0.996644297020116
"hsa-miR-3173-5p",8.32492908788909,0.64041654007674,1.3652271824699,0.469091553625624,0.639004196158866,0.996644297020116
"hsa-miR-323b-3p",4.38446507068079,-0.564123768712293,1.73561360643171,-0.325028431801758,0.745159553477567,0.996644297020116
"hsa-miR-3184-5p",580.875849218951,1.30256492611096,0.74213470687676,1.75515969545845,0.0792319958000703,0.996644297020116
"hsa-miR-3184-3p",167.286234564788,-0.856869144346749,0.741777227201983,-1.15515698369293,0.248026146538962,0.996644297020116
"hsa-miR-3065-5p",3.48108994531961,-1.09990205523236,1.89197288653459,-0.581351912102177,0.56100330011435,0.996644297020116
"hsa-miR-548x-5p",6.67910590751175,-1.00755739630539,1.46793300764645,-0.686378323163954,0.492474570166777,0.996644297020116
"hsa-miR-3200-5p",10.8570345569308,-0.895971962554247,1.25400384154834,-0.714489009418006,0.474924849862993,0.996644297020116
"hsa-miR-3200-3p",29.441637676032,-0.528970983970237,0.922181727192387,-0.573608181958568,0.566232973792401,0.996644297020116
"hsa-miR-378c",39.2484546535006,1.49194523281871,0.909466267539874,1.64046241852868,0.100909056326288,0.996644297020116
"hsa-miR-4306",10.2216615653052,0.289236760431868,1.24411800529946,0.232483381158244,0.816162593566391,0.996644297020116
"hsa-miR-4326",7.06640916146385,0.0343065116352716,1.6046049047917,0.0213800366263526,0.982942498390625,0.996644297020116
"hsa-miR-2355-5p",3.09796804015413,-0.499818676318782,2.01399250247349,-0.248173057101716,0.804000511684549,0.996644297020116
"hsa-miR-3605-3p",38.5818167617902,-0.483083848429064,0.860678406400643,-0.561282640341031,0.574604873892455,0.996644297020116
"hsa-miR-3611",4.13220775102011,0.0808551062967634,1.78023110674493,0.0454183201217077,0.963773878709466,0.996644297020116
"hsa-miR-3613-5p",12.4415899728327,-0.951473214958005,1.37105808278117,-0.693970027169058,0.487701005828382,0.996644297020116
"hsa-miR-3613-3p",67.138603646576,0.8780517580066,0.931362822998041,0.942760153535189,0.345803597262383,0.996644297020116
"hsa-miR-3615",532.417961772551,-0.601682715717718,0.678960070894588,-0.886182769076464,0.375519047237109,0.996644297020116
"hsa-miR-3661",2.27265234694087,1.49142154406372,2.52072216133227,0.591664391634285,0.55407534563098,0.996644297020116
"hsa-miR-3667-3p",3.691807715368,4.74064121955568,2.74494863036028,1.72704187142966,0.0841601438885757,0.996644297020116
"hsa-miR-3677-3p",3.86687756219012,1.19403875121886,2.03366426481631,0.587136614374603,0.557111958666789,0.996644297020116
"hsa-miR-3688-3p",74.90322819392,0.274908334565468,0.814449259281846,0.337538933742629,0.735710667492967,0.996644297020116
"hsa-miR-3909",13.0729712372138,1.40207539279949,1.27539191509365,1.09932905815586,0.271624562056061,0.996644297020116
"hsa-miR-3912-3p",2.77896073865789,0.663595524814913,2.17029117524683,0.305763361333044,0.759784826652825,0.996644297020116
"hsa-miR-3913-5p",4.70889747593179,2.60830575699454,2.22377987823378,1.17291544119293,0.240829716745432,0.996644297020116
"hsa-miR-3942-5p",3.11807533050449,0.862897481563924,2.28024242141043,0.378423571749088,0.705115960156874,0.996644297020116
"hsa-miR-550b-2-5p",17.1367154213183,1.01295761719464,1.15969166996963,0.873471495420126,0.382406136408957,0.996644297020116
"hsa-miR-548z",13.6914723938512,0.289953652679369,1.12573740550668,0.257567751822963,0.7967405204399,0.996644297020116
"hsa-miR-548aa",4.58531509338339,1.46627069655617,1.89217689965395,0.774912058605263,0.43839162616819,0.996644297020116
"hsa-miR-378e",3.82239418555873,0.473669495885723,1.85414730136075,0.255464868156968,0.798364074716181,0.996644297020116
"hsa-miR-548ac",3.67758477157525,-0.957132728056744,1.83633978407177,-0.52121766154544,0.602215152072593,0.996644297020116
"hsa-miR-4435",20.0270781795307,-1.02321026584465,0.998374375628075,-1.02487632978455,0.305421544589135,0.996644297020116
"hsa-miR-4443",7.39764770635875,0.391539826931405,1.59147450370111,0.246023311099767,0.805664187343314,0.996644297020116
"hsa-miR-4454",13.5568088425276,0.592375819309847,1.1459128252295,0.516946670172061,0.605193387291526,0.996644297020116
"hsa-miR-548aj-5p",7.28357478852641,-0.819677101323758,1.45391207479498,-0.563773501529894,0.572908287776323,0.996644297020116
"hsa-miR-4473",5.02723076611709,-0.339829508580107,1.64996601291593,-0.205961520370676,0.836820969147554,0.996644297020116
"hsa-miR-4482-3p",14.6347661174616,0.935403020789463,1.61451659334303,0.579370335768808,0.562339315615485,0.996644297020116
"hsa-miR-4504",2.85786179657646,0.703782105989223,2.1616188065608,0.325581043176137,0.744741356715037,0.996644297020116
"hsa-miR-4511",7.84004567560558,1.68048062101982,1.53456182418527,1.09508824899382,0.273477976301998,0.996644297020116
"hsa-miR-3960",11.9934243910832,1.24980843321671,1.37103799303002,0.91157826374644,0.361990768998892,0.996644297020116
"hsa-miR-4659a-5p",2.74898570096175,-1.80514676238118,2.06094888656876,-0.875881383640979,0.381094520994132,0.996644297020116
"hsa-miR-4659a-3p",3.80844935708005,-0.900736449534697,1.8296673928586,-0.492295186026911,0.622510682781379,0.996644297020116
"hsa-miR-4662a-5p",3.37696494214872,-1.19725717502276,1.86589728549625,-0.641652241165215,0.521099005094142,0.996644297020116
"hsa-miR-4659b-3p",6.33059963163187,-0.917771589472368,1.46363582018432,-0.627049144886866,0.530627021144981,0.996644297020116
"hsa-miR-4672",2.36502217002561,1.54636550833855,2.66942859078718,0.579287085511638,0.562395478099381,0.996644297020116
"hsa-miR-4677-3p",77.1898220618589,-0.167763886516703,0.761546447318483,-0.220293702514697,0.825642424370189,0.996644297020116
"hsa-miR-4685-3p",69.9902334383893,-1.45350327593864,0.784036922802298,-1.85387095131124,0.0637576246796671,0.996644297020116
"hsa-miR-4687-5p",3.02741909249976,0.807202612858811,2.08459285274187,0.387223150936691,0.698591012497725,0.996644297020116
"hsa-miR-4714-5p",2.8711326137442,0.673453562671297,2.14198778675724,0.31440588356054,0.753212788125227,0.996644297020116
"hsa-miR-4732-5p",13.3102316882255,-0.346027988227192,1.20424710635994,-0.287339688341147,0.773852236420959,0.996644297020116
"hsa-miR-4732-3p",796.964027379229,-0.721868472073887,0.677116760622621,-1.06609157246398,0.286382248878736,0.996644297020116
"hsa-miR-4742-3p",26.38766531526,-0.257004727621636,1.03936084209686,-0.2472718975088,0.804697806133409,0.996644297020116
"hsa-miR-4746-5p",16.3532111598308,0.0980810863027978,1.0991605720293,0.0892327188571889,0.928896963197258,0.996644297020116
"hsa-miR-4762-5p",3.21148472735831,-0.888546325865267,1.90957764452746,-0.465310393851592,0.641709192576206,0.996644297020116
"hsa-miR-4775",3.53951815042968,1.05341962046874,2.12077366232153,0.496714778754658,0.619390199172975,0.996644297020116
"hsa-miR-4781-3p",6.60903302316989,0.234933221938176,1.46783321584527,0.160054439020776,0.872838190788081,0.996644297020116
"hsa-miR-5000-3p",4.5183671635494,1.4762723528078,1.90018919266656,0.776908088155225,0.437212999002027,0.996644297020116
"hsa-miR-5001-3p",51.2097660713643,0.737327948461749,0.875932481244664,0.841763451235461,0.39992037370589,0.996644297020116
"hsa-miR-5010-3p",13.4907266388023,0.41349567140472,1.32576238330779,0.311892746853358,0.755122034928156,0.996644297020116
"hsa-miR-5094",3.80077125812679,-0.525254834609284,1.79947901948591,-0.291892725017346,0.770368645992696,0.996644297020116
"hsa-miR-5189-5p",3.4517889189344,-1.56241372364435,1.89469512931176,-0.824625397233112,0.409584297948892,0.996644297020116
"hsa-miR-548aq-3p",5.47645897534591,0.211034825228078,1.61190877573797,0.130922312977334,0.895836763404203,0.996644297020116
"hsa-miR-548ar-5p",9.38202924795453,0.580323597384683,1.37856461336153,0.420962203555773,0.673782681733773,0.996644297020116
"hsa-miR-664b-3p",12.4720169735032,-0.310792328673055,1.16947722865961,-0.2657532109704,0.790429279949307,0.996644297020116
"hsa-miR-5581-3p",3.03661282853461,0.0470017913326956,2.05745074824438,0.0228446738629356,0.981774172721769,0.996644297020116
"hsa-miR-548at-5p",2.49588675553042,1.61305263138987,2.44075266987844,0.660883280512894,0.508687169113666,0.996644297020116
"hsa-miR-5690",13.9339421334817,0.170749047872526,1.19805500307683,0.142521877070761,0.886667800350881,0.996644297020116
"hsa-miR-5695",16.7513986811875,-1.31271570130524,1.03703276273306,-1.26583821502961,0.205571010271925,0.996644297020116
"hsa-miR-5701",10.426304320626,-0.0845044182774104,1.32780719688048,-0.0636420848417927,0.94925522078715,0.996644297020116
"hsa-miR-6131",11.2808408729088,-0.676519395247324,1.25681631285051,-0.538280246946311,0.590383586339779,0.996644297020116
"hsa-miR-548ay-3p",10.4602521718013,-0.0410033860571674,1.2677835308346,-0.0323425766780346,0.974198855671661,0.996644297020116
"hsa-miR-6511a-3p",13.4810327391169,-0.160893248176008,1.11662894435712,-0.144088373303488,0.885430685674608,0.996644297020116
"hsa-miR-6513-3p",16.0138986199858,0.052331309641234,1.09870323779647,0.0476300677389359,0.962011068626695,0.996644297020116
"hsa-miR-6511b-3p",43.9808091023556,0.127410167445793,0.831579587625706,0.153214640356397,0.878229012651272,0.996644297020116
"hsa-miR-6741-3p",7.69714779470055,0.509940256620466,1.49579323418435,0.340916274366312,0.733166612797129,0.996644297020116
"hsa-miR-6775-3p",2.93097218828213,0.0268817787068492,2.0874649110913,0.0128777152439874,0.989725353812792,0.996644297020116
"hsa-miR-6777-3p",2.79754615872603,-0.702045612540793,2.13892250954012,-0.328223958282498,0.742742334277473,0.996644297020116
"hsa-miR-6782-3p",3.63889206115676,-1.01432112826372,1.80707805004718,-0.561304548100308,0.574589941627921,0.996644297020116
"hsa-miR-6799-3p",5.41102668259351,0.194063782128292,1.65000747378891,0.117613880670894,0.906373606102134,0.996644297020116
"hsa-miR-6803-3p",7.89088322890646,0.250650866904603,1.48470026119586,0.168822538431235,0.86593622967583,0.996644297020116
"hsa-miR-6842-3p",16.187737178241,0.764764999666608,1.21321655758756,0.630361492252723,0.528458099092501,0.996644297020116
"hsa-miR-6852-5p",3.48584103776343,1.04918474017971,2.0447355477079,0.513115126968776,0.607870790658316,0.996644297020116
"hsa-miR-6868-3p",12.365330526281,-0.478437719748254,1.14240335622238,-0.418799294611948,0.675362820411637,0.996644297020116
"hsa-miR-6881-3p",2.33808463969327,1.52549159716246,2.48279630359262,0.614424789885122,0.538934658533703,0.996644297020116
"hsa-miR-7704",4.18996194481925,0.612954271084706,1.92126132483016,0.319037427737161,0.749698131375152,0.996644297020116
"hsa-miR-7706",81.6215870148262,-0.460602475421701,0.762131853455828,-0.604360614679907,0.545603914940048,0.996644297020116
"hsa-miR-4433b-5p",5.41614333749548,-0.487482144143226,1.65235431028951,-0.29502276909231,0.767976486203043,0.996644297020116
"hsa-miR-1273h-3p",5.17944016373976,-0.568689007362708,1.58281765921386,-0.359289021102506,0.719378886667999,0.996644297020116
"hsa-miR-7855-5p",3.57373788371843,0.329333604480584,2.15911906026799,0.152531470144915,0.878767771239822,0.996644297020116
"hsa-miR-7976",18.0772613868158,0.521299847852815,1.05539202816881,0.493939535205046,0.621348882387085,0.996644297020116
"hsa-miR-7977",12.2606420126536,0.41324214555867,1.17536390981293,0.351586552988888,0.72514835128672,0.996644297020116
"hsa-miR-9903",6.44715382619986,-0.0962286137211736,1.48493002806383,-0.0648034667644535,0.948330481175828,0.996644297020116
"hsa-miR-9985",9.02450308370014,0.53200030709373,1.35093446645756,0.393801713038494,0.693727439583979,0.996644297020116
"hsa-miR-1843",10.0608219421043,-0.462567160062584,1.22595613944923,-0.37731134514355,0.705942242001111,0.996644297020116
"hsa-miR-10399-5p",21.3339668489224,-0.335745650644808,1.08244686379275,-0.310172870258407,0.756429500222602,0.996644297020116
"hsa-miR-10399-3p",17.8216884444772,-0.0729684600348334,1.03036929674378,-0.0708177740402702,0.943542785702152,0.996644297020116
"hsa-miR-10400-5p",10.0334021152588,-1.55436937834309,1.35224663343,-1.14947180485885,0.250361486422917,0.996644297020116
"hsa-miR-11400",6.24877780040449,3.06583877405949,2.0970158815581,1.46200074163556,0.143741006641185,0.996644297020116
"hsa-miR-11401",8.92748643582531,0.748828272210801,1.34461367247817,0.556909607226205,0.577589190286127,0.996644297020116
"hsa-miR-141-3p",2.93268577336215,0.00717329523315551,2.27196964632173,0.00315730240708493,0.997480841340999,0.997480841340999
"hsa-miR-339-5p",311.246308755867,-0.00420579694849961,0.800428282818497,-0.00525443320629552,0.995807588160367,0.997480841340999
